db,record_volume,query,iteration,time_in_seconds
arangodb,4000,4-2,4,0.002749554347
arangodb,4000,4-2,5,0.002728186082
arangodb,4000,4-2,6,0.002717753872
arangodb,4000,4-2,7,0.002708442975
arangodb,4000,4-2,8,0.002785770223
arangodb,4000,4-2,9,0.002754270099
arangodb,4000,4-2,10,0.002718673088
arangodb,4000,4-2,11,0.002726501785
arangodb,4000,4-2,12,0.002752290107
arangodb,4000,4-2,13,0.002714934759
arangodb,4000,4-2,14,0.002715484705
arangodb,4000,4-2,15,0.002733667847
arangodb,4000,4-2,16,0.002750071231
arangodb,4000,4-2,17,0.002720880322
arangodb,4000,4-2,18,0.002736567054
arangodb,4000,4-2,19,0.002688073087
arangodb,4000,5,0,0.03717401391
arangodb,4000,5,1,0.04224541225
arangodb,4000,5,2,0.04263176303
arangodb,4000,5,3,0.04425545875
arangodb,4000,5,4,0.04719892703
arangodb,4000,5,5,0.04058927996
arangodb,4000,5,6,0.03576686792
arangodb,4000,5,7,0.04314271221
arangodb,4000,5,8,0.04474559706
arangodb,4000,5,9,0.04531152407
arangodb,4000,5,10,0.04278325895
arangodb,4000,5,11,0.04170982074
arangodb,4000,5,12,0.04547744989
arangodb,4000,5,13,0.04249686236
arangodb,4000,5,14,0.04249470169
arangodb,4000,5,15,0.04234691616
arangodb,4000,5,16,0.04588689189
arangodb,4000,5,17,0.04389497871
arangodb,4000,5,18,0.04341229703
arangodb,4000,5,19,0.04664886883
arangodb,4000,6,0,0.4918834907
arangodb,4000,6,1,0.3162046429
arangodb,4000,6,2,0.3094582218
arangodb,4000,6,3,0.305139672
arangodb,4000,6,4,0.3023028793
arangodb,4000,6,5,0.3227096153
arangodb,4000,6,6,0.311903588
arangodb,4000,6,7,0.3153691371
arangodb,4000,6,8,0.3126623258
arangodb,4000,6,9,0.2547653252
arangodb,4000,6,10,0.2559703551
arangodb,4000,6,11,0.2562221563
arangodb,4000,6,12,0.2537171207
arangodb,4000,6,13,0.2575657382
arangodb,4000,6,14,0.252175095
arangodb,4000,6,15,0.255578069
arangodb,4000,6,16,0.2574708071
arangodb,4000,6,17,0.256698526
arangodb,4000,6,18,0.2537050121
arangodb,4000,6,19,0.254899818
arangodb,4000,7,0,0.4978823299
arangodb,4000,7,1,0.3599049961
arangodb,4000,7,2,0.3653577901
arangodb,4000,7,3,0.3589747152
arangodb,4000,7,4,0.3644656739
arangodb,4000,7,5,0.4349415628
arangodb,4000,7,6,0.4367311983
arangodb,4000,7,7,0.435855248
arangodb,4000,7,8,0.4384830529
arangodb,4000,7,9,0.4350264883
arangodb,4000,7,10,0.4379292252
arangodb,4000,7,11,0.4362568143
arangodb,4000,7,12,0.4370277128
arangodb,4000,7,13,0.4365841472
arangodb,4000,7,14,0.4345315658
arangodb,4000,7,15,0.4364371039
arangodb,4000,7,16,0.4443769697
arangodb,4000,7,17,0.4363222672
arangodb,4000,7,18,0.436824915
arangodb,4000,7,19,0.4373300439
arangodb,4000,8,0,0.04148437176
arangodb,4000,8,1,0.04777814914
arangodb,4000,8,2,0.04272216931
arangodb,4000,8,3,0.04834540933
arangodb,4000,8,4,0.04241919704
arangodb,4000,8,5,0.04255139409
arangodb,4000,8,6,0.04857629817
arangodb,4000,8,7,0.04379881592
arangodb,4000,8,8,0.04679437634
arangodb,4000,8,9,0.04356406908
arangodb,4000,8,10,0.04849720141
arangodb,4000,8,11,0.04329384631
arangodb,4000,8,12,0.04534095293
arangodb,4000,8,13,0.04279462295
arangodb,4000,8,14,0.04327875981
arangodb,4000,8,15,0.04861949291
arangodb,4000,8,16,0.0488498928
arangodb,4000,8,17,0.05001915013
arangodb,4000,8,18,0.03931104066
arangodb,4000,8,19,0.04101024475
arangodb,4000,9-1,0,0.009764219169
arangodb,4000,9-1,1,0.007806340698
arangodb,4000,9-1,2,0.007715887856
arangodb,4000,9-1,3,0.00770903891
arangodb,4000,9-1,4,0.007637374103
arangodb,4000,9-1,5,0.007671611849
arangodb,4000,9-1,6,0.007643469144
arangodb,4000,9-1,7,0.007615326904
arangodb,4000,9-1,8,0.007645071018
arangodb,4000,9-1,9,0.007645360194
arangodb,4000,9-1,10,0.00762688322
arangodb,4000,9-1,11,0.007576666772
arangodb,4000,9-1,12,0.007570518181
arangodb,4000,9-1,13,0.007549970411
arangodb,4000,9-1,14,0.007567628752
arangodb,4000,9-1,15,0.007541475818
arangodb,4000,9-1,16,0.007575734053
arangodb,4000,9-1,17,0.007582466118
arangodb,4000,9-1,18,0.007651925087
arangodb,4000,9-1,19,0.007702945266
arangodb,4000,9-2,0,0.003419802058
arangodb,4000,9-2,1,0.003303588834
arangodb,4000,9-2,2,0.003273761366
arangodb,4000,9-2,3,0.003279489931
arangodb,4000,9-2,4,0.003284174949
arangodb,4000,9-2,5,0.003288803156
arangodb,4000,9-2,6,0.003387626726
arangodb,4000,9-2,7,0.003394994885
arangodb,4000,9-2,8,0.003333085682
arangodb,4000,9-2,9,0.003317267634
arangodb,4000,9-2,10,0.003323569428
arangodb,4000,9-2,11,0.003398624249
arangodb,4000,9-2,12,0.00333358394
arangodb,4000,9-2,13,0.003337117378
arangodb,4000,9-2,14,0.003368340433
arangodb,4000,9-2,15,0.003346506972
arangodb,4000,9-2,16,0.00338337291
arangodb,4000,9-2,17,0.003366056364
arangodb,4000,9-2,18,0.003339614719
arangodb,4000,9-2,19,0.003356038593
arangodb,4000,10,0,0.147571981
arangodb,4000,10,1,0.1431330182
arangodb,4000,10,2,0.1420643711
arangodb,4000,10,3,0.1409793156
arangodb,4000,10,4,0.143392019
arangodb,4000,10,5,0.1418124801
arangodb,4000,10,6,0.1423792392
arangodb,4000,10,7,0.1431643181
arangodb,4000,10,8,0.1407376803
arangodb,4000,10,9,0.1488178209
arangodb,4000,10,10,0.1408870877
arangodb,4000,10,11,0.141232193
arangodb,4000,10,12,0.140346278
arangodb,4000,10,13,0.1436675242
arangodb,4000,10,14,0.141481969
arangodb,4000,10,15,0.1481978958
arangodb,4000,10,16,0.1454692436
arangodb,4000,10,17,0.1457291432
arangodb,4000,10,18,0.1409449219
arangodb,4000,10,19,0.1482808609
arangodb,4000,11,0,0.01320090983
arangodb,4000,11,1,0.01313924883
arangodb,4000,11,2,0.01214383589
arangodb,4000,11,3,0.01488772081
arangodb,4000,11,4,0.01412209915
arangodb,4000,11,5,0.01552737085
arangodb,4000,11,6,0.01214272482
arangodb,4000,11,7,0.01211176114
arangodb,4000,11,8,0.01205960196
arangodb,4000,11,9,0.01217292994
arangodb,4000,11,10,0.01215362782
arangodb,4000,11,11,0.01354631037
arangodb,4000,11,12,0.01306954073
arangodb,4000,11,13,0.0125221489
arangodb,4000,11,14,0.01214106008
arangodb,4000,11,15,0.01233706484
arangodb,4000,11,16,0.01249276893
arangodb,4000,11,17,0.01213737717
arangodb,4000,11,18,0.0135626737
arangodb,4000,11,19,0.01261799689
arangodb,256000,1-1,0,0.162075172
arangodb,256000,1-1,1,0.069011135
arangodb,256000,1-1,2,0.06877600201
arangodb,256000,1-1,3,0.07006039901
arangodb,256000,1-1,4,0.06972241501
arangodb,256000,1-1,5,0.069762942
arangodb,256000,1-1,6,0.06960522701
arangodb,256000,1-1,7,0.06985424701
arangodb,256000,1-1,8,0.07000356598
arangodb,256000,1-1,9,0.06896441599
arangodb,256000,1-1,10,0.06878778298
arangodb,256000,1-1,11,0.06881269399
arangodb,256000,1-1,12,0.068937373
arangodb,256000,1-1,13,0.068968098
arangodb,256000,1-1,14,0.06877051998
arangodb,256000,1-1,15,0.06891403699
arangodb,256000,1-1,16,0.06883510097
arangodb,256000,1-1,17,0.068921217
arangodb,256000,1-1,18,0.06869371198
arangodb,256000,1-1,19,0.06905768099
arangodb,256000,1-2,0,0.484938397
arangodb,256000,1-2,1,0.291316705
arangodb,256000,1-2,2,0.289546521
arangodb,256000,1-2,3,0.292492724
arangodb,256000,1-2,4,0.295229693
arangodb,256000,1-2,5,0.294529924
arangodb,256000,1-2,6,0.29492861
arangodb,256000,1-2,7,0.296917168
arangodb,256000,1-2,8,0.289545746
arangodb,256000,1-2,9,0.286720708
arangodb,256000,1-2,10,0.290077837
arangodb,256000,1-2,11,0.28281524
arangodb,256000,1-2,12,0.283387243
arangodb,256000,1-2,13,0.282412408
arangodb,256000,1-2,14,0.284604805
arangodb,256000,1-2,15,0.290481701
arangodb,256000,1-2,16,0.283347866
arangodb,256000,1-2,17,0.293558296
arangodb,256000,1-2,18,0.284102475
arangodb,256000,1-2,19,0.285232138
arangodb,256000,1-3,0,0.0003102810006
arangodb,256000,1-3,1,0.0001882039942
arangodb,256000,1-3,2,0.0001418859756
arangodb,256000,1-3,3,0.0001314600231
arangodb,256000,1-3,4,0.000118254975
arangodb,256000,1-3,5,0.0001121370005
arangodb,256000,1-3,6,0.0001078440109
arangodb,256000,1-3,7,0.000109250017
arangodb,256000,1-3,8,0.0001093700121
arangodb,256000,1-3,9,0.0001390459947
arangodb,256000,1-3,10,0.0002360979852
arangodb,256000,1-3,11,0.0001510809816
arangodb,256000,1-3,12,0.0001397909946
arangodb,256000,1-3,13,0.0001345479977
arangodb,256000,1-3,14,0.0001259800047
arangodb,256000,1-3,15,0.0001265649917
arangodb,256000,1-3,16,0.0001230979979
arangodb,256000,1-3,17,0.0001242510043
arangodb,256000,1-3,18,0.0001312459935
arangodb,256000,1-3,19,0.000130534987
arangodb,256000,1-4,0,0.287888982
arangodb,256000,1-4,1,0.284520305
arangodb,256000,1-4,2,0.291261081
arangodb,256000,1-4,3,0.292527894
arangodb,256000,1-4,4,0.286126054
arangodb,256000,1-4,5,0.285435491
arangodb,256000,1-4,6,0.284033377
arangodb,256000,1-4,7,0.287061022
arangodb,256000,1-4,8,0.295755875
arangodb,256000,1-4,9,0.288887953
arangodb,256000,1-4,10,0.279075384
arangodb,256000,1-4,11,0.218573802
arangodb,256000,1-4,12,0.216935723
arangodb,256000,1-4,13,0.225702402
arangodb,256000,1-4,14,0.216652668
arangodb,256000,1-4,15,0.217845741
arangodb,256000,1-4,16,0.224614712
arangodb,256000,1-4,17,0.219647171
arangodb,256000,1-4,18,0.224614625
arangodb,256000,1-4,19,0.220197017
arangodb,256000,2-1,0,0.316625775
arangodb,256000,2-1,1,0.224553628
arangodb,256000,2-1,2,0.224729612
arangodb,256000,2-1,3,0.221962281
arangodb,256000,2-1,4,0.222329387
arangodb,256000,2-1,5,0.22385416
arangodb,256000,2-1,6,0.225177493
arangodb,256000,2-1,7,0.223628942
arangodb,256000,2-1,8,0.22196459
arangodb,256000,2-1,9,0.221585753
arangodb,256000,2-1,10,0.223247198
arangodb,256000,2-1,11,0.224145734
arangodb,256000,2-1,12,0.223663016
arangodb,256000,2-1,13,0.222983469
arangodb,256000,2-1,14,0.222599346
arangodb,256000,2-1,15,0.222901036
arangodb,256000,2-1,16,0.223228699
arangodb,256000,2-1,17,0.22454141
arangodb,256000,2-1,18,0.223721369
arangodb,256000,2-1,19,0.22303157
arangodb,256000,2-2,0,0.284058381
arangodb,256000,2-2,1,0.283777653
arangodb,256000,2-2,2,0.283598872
arangodb,256000,2-2,3,0.283360934
arangodb,256000,2-2,4,0.283935034
arangodb,256000,2-2,5,0.283494113
arangodb,256000,2-2,6,0.284220713
arangodb,256000,2-2,7,0.284925807
arangodb,256000,2-2,8,0.29940697
arangodb,256000,2-2,9,0.287002004
arangodb,256000,2-2,10,0.382553267
arangodb,256000,2-2,11,0.376059321
arangodb,256000,2-2,12,0.378574453
arangodb,256000,2-2,13,0.374745972
arangodb,256000,2-2,14,0.376853843
arangodb,256000,2-2,15,0.37123311
arangodb,256000,2-2,16,0.371928684
arangodb,256000,2-2,17,0.370590663
arangodb,256000,2-2,18,0.370762886
arangodb,256000,2-2,19,0.307157317
arangodb,256000,3-1,-1,-1
arangodb,256000,3-2,0,23.5538898
arangodb,256000,3-2,1,13.36623961
arangodb,256000,3-2,2,13.42612504
arangodb,256000,3-2,3,13.45445624
arangodb,256000,3-2,4,13.61005603
arangodb,256000,3-2,5,13.02069597
arangodb,256000,3-2,6,13.99493608
arangodb,256000,3-2,7,13.33882379
arangodb,256000,3-2,8,13.30503359
arangodb,256000,3-2,9,14.83036069
arangodb,256000,3-2,10,13.77967728
arangodb,256000,3-2,11,13.39470866
arangodb,256000,3-2,12,12.76066653
arangodb,256000,3-2,13,13.8330468
arangodb,256000,3-2,14,14.00803445
arangodb,256000,3-2,15,13.04077566
arangodb,256000,3-2,16,13.62790471
arangodb,256000,3-2,17,12.45692276
arangodb,256000,3-2,18,14.86636042
arangodb,256000,3-2,19,13.26683369
arangodb,256000,3-3,0,61.46483605
arangodb,256000,3-3,1,40.79151072
arangodb,256000,3-3,2,40.45461618
arangodb,256000,3-3,3,39.82927459
arangodb,256000,3-3,4,40.38337816
arangodb,256000,3-3,5,39.97207046
arangodb,256000,3-3,6,41.65738967
arangodb,256000,3-3,7,41.36914105
arangodb,256000,3-3,8,40.97914003
arangodb,256000,3-3,9,41.20609223
arangodb,256000,3-3,10,40.44827917
arangodb,256000,3-3,11,40.74260612
arangodb,256000,3-3,12,39.70606116
arangodb,256000,3-3,13,41.9851176
arangodb,256000,3-3,14,40.9199463
arangodb,256000,3-3,15,41.01368935
arangodb,256000,3-3,16,40.34106582
arangodb,256000,3-3,17,39.56451264
arangodb,256000,3-3,18,42.10243585
arangodb,256000,3-3,19,41.49510023
arangodb,256000,3-4,0,20.57022335
arangodb,256000,3-4,1,16.835609
arangodb,256000,3-4,2,16.31316208
arangodb,256000,3-4,3,16.31509938
arangodb,256000,3-4,4,17.00203647
arangodb,256000,3-4,5,15.8663227
arangodb,256000,3-4,6,16.57795448
arangodb,256000,3-4,7,16.28297161
arangodb,256000,3-4,8,16.21672795
arangodb,256000,3-4,9,16.08405191
arangodb,256000,3-4,10,16.20082191
arangodb,256000,3-4,11,16.10185197
arangodb,256000,3-4,12,16.76239808
arangodb,256000,3-4,13,15.99847234
arangodb,256000,3-4,14,16.72432803
arangodb,256000,3-4,15,16.02705988
arangodb,256000,3-4,16,17.15195849
arangodb,256000,3-4,17,15.81710055
arangodb,256000,3-4,18,16.46217239
arangodb,256000,3-4,19,16.43855527
arangodb,256000,4-1,-1,-1
arangodb,256000,4-2,0,0.223772387
arangodb,256000,4-2,1,0.147771071
arangodb,256000,4-2,2,0.144106215
arangodb,256000,4-2,3,0.144199932
arangodb,256000,4-2,4,0.144929155
arangodb,256000,4-2,5,0.144738541
arangodb,256000,4-2,6,0.153753886
arangodb,256000,4-2,7,0.144561982
arangodb,256000,4-2,8,0.143940598
arangodb,256000,4-2,9,0.148136369
arangodb,256000,4-2,10,0.155017794
arangodb,256000,4-2,11,0.148304411
arangodb,256000,4-2,12,0.245027232
arangodb,256000,4-2,13,0.23533279
arangodb,256000,4-2,14,0.374520567
arangodb,256000,4-2,15,0.227071852
arangodb,256000,4-2,16,0.189456702
arangodb,256000,4-2,17,0.477375608
arangodb,256000,4-2,18,0.22629251
arangodb,256000,4-2,19,0.258456284
arangodb,256000,5,0,5.74538424
arangodb,256000,5,1,2.202794586
arangodb,256000,5,2,2.059220509
arangodb,256000,5,3,1.767906814
arangodb,256000,5,4,1.923538218
arangodb,256000,5,5,1.935480125
arangodb,256000,5,6,1.610087419
arangodb,256000,5,7,1.474801291
arangodb,256000,5,8,1.468188142
arangodb,256000,5,9,1.48701922
arangodb,256000,5,10,1.613853567
arangodb,256000,5,11,1.890303908
arangodb,256000,5,12,1.591804104
arangodb,256000,5,13,1.80262197
arangodb,256000,5,14,1.472516416
arangodb,256000,5,15,1.484142328
arangodb,256000,5,16,1.540930021
arangodb,256000,5,17,1.759717316
arangodb,256000,5,18,1.481718352
arangodb,256000,5,19,1.479309718
arangodb,256000,6,0,32.92005079
arangodb,256000,6,1,15.35585637
arangodb,256000,6,2,15.84616246
arangodb,256000,6,3,15.36037369
arangodb,256000,6,4,15.21243439
arangodb,256000,6,5,16.2934073
arangodb,256000,6,6,16.3475176
arangodb,256000,6,7,15.74088216
arangodb,256000,6,8,15.58196163
arangodb,256000,6,9,15.50620109
arangodb,256000,6,10,15.60889471
arangodb,256000,6,11,15.68319948
arangodb,256000,6,12,15.58766653
arangodb,256000,6,13,16.01689764
arangodb,256000,6,14,15.47048974
arangodb,256000,6,15,15.86479274
arangodb,256000,6,16,15.73068454
arangodb,256000,6,17,15.81955907
arangodb,256000,6,18,15.89026242
arangodb,256000,6,19,16.28056105
arangodb,256000,7,0,31.41040299
arangodb,256000,7,1,21.63130955
arangodb,256000,7,2,22.14743634
arangodb,256000,7,3,21.27054523
arangodb,256000,7,4,22.19122768
arangodb,256000,7,5,22.48751141
arangodb,256000,7,6,21.73256046
arangodb,256000,7,7,21.79339762
arangodb,256000,7,8,22.2765865
arangodb,256000,7,9,21.37274002
arangodb,256000,7,10,22.48408544
arangodb,256000,7,11,21.80166474
arangodb,256000,7,12,21.64843323
arangodb,256000,7,13,22.00157586
arangodb,256000,7,14,21.9165196
arangodb,256000,7,15,21.447072
arangodb,256000,7,16,23.42643556
arangodb,256000,7,17,21.96297606
arangodb,256000,7,18,21.85571209
arangodb,256000,7,19,21.90170761
arangodb,256000,8,0,2.857587589
arangodb,256000,8,1,2.199591744
arangodb,256000,8,2,2.174990541
arangodb,256000,8,3,2.204039561
arangodb,256000,8,4,2.188513629
arangodb,256000,8,5,2.190298606
arangodb,256000,8,6,2.174812957
arangodb,256000,8,7,2.188511072
arangodb,256000,8,8,2.178968852
arangodb,256000,8,9,2.200793129
arangodb,256000,8,10,2.171363431
arangodb,256000,8,11,2.18991549
arangodb,256000,8,12,2.598845612
arangodb,256000,8,13,2.563054883
arangodb,256000,8,14,2.160796447
arangodb,256000,8,15,2.158820507
arangodb,256000,8,16,2.15798715
arangodb,256000,8,17,2.16882684
arangodb,256000,8,18,2.151336039
arangodb,256000,8,19,2.172007048
arangodb,256000,9-1,0,0.570054359
arangodb,256000,9-1,1,0.461887989
arangodb,256000,9-1,2,0.464184571
arangodb,256000,9-1,3,0.46312217
arangodb,256000,9-1,4,0.460995376
arangodb,256000,9-1,5,0.459269483
arangodb,256000,9-1,6,0.46482395
arangodb,256000,9-1,7,0.459844558
arangodb,256000,9-1,8,0.460672961
arangodb,256000,9-1,9,0.460281264
arangodb,256000,9-1,10,0.462757506
arangodb,256000,9-1,11,0.456783084
arangodb,256000,9-1,12,0.460987018
arangodb,256000,9-1,13,0.459095367
arangodb,256000,9-1,14,0.461015732
arangodb,256000,9-1,15,0.466143041
arangodb,256000,9-1,16,0.461624058
arangodb,256000,9-1,17,0.458241191
arangodb,256000,9-1,18,0.463341929
arangodb,256000,9-1,19,0.461396523
arangodb,256000,9-2,0,0.1753283661
arangodb,256000,9-2,1,0.149259134
arangodb,256000,9-2,2,0.148906093
arangodb,256000,9-2,3,0.151232511
arangodb,256000,9-2,4,0.151012879
arangodb,256000,9-2,5,0.149973528
arangodb,256000,9-2,6,0.149754042
arangodb,256000,9-2,7,0.149164627
arangodb,256000,9-2,8,0.149354012
arangodb,256000,9-2,9,0.15055646
arangodb,256000,9-2,10,0.149068471
arangodb,256000,9-2,11,0.150371928
arangodb,256000,9-2,12,0.150192924
arangodb,256000,9-2,13,0.1495931181
arangodb,256000,9-2,14,0.150623768
arangodb,256000,9-2,15,0.150444774
arangodb,256000,9-2,16,0.150765458
arangodb,256000,9-2,17,0.15117435
arangodb,256000,9-2,18,0.150482374
arangodb,256000,9-2,19,0.150512568
arangodb,256000,10,0,11.16400521
arangodb,256000,10,1,7.932070615
arangodb,256000,10,2,8.114561387
arangodb,256000,10,3,8.299163013
arangodb,256000,10,4,7.936525829
arangodb,256000,10,5,7.723450555
arangodb,256000,10,6,8.644016226
arangodb,256000,10,7,8.160219755
arangodb,256000,10,8,8.057204949
arangodb,256000,10,9,8.393902613
arangodb,256000,10,10,8.980309551
arangodb,256000,10,11,8.99268771
arangodb,256000,10,12,8.248399755
arangodb,256000,10,13,7.363979307
arangodb,256000,10,14,8.643142355
arangodb,256000,10,15,8.986344028
arangodb,256000,10,16,8.001541795
arangodb,256000,10,17,8.490008676
arangodb,256000,10,18,8.5603332
arangodb,256000,10,19,7.783431792
arangodb,256000,11,0,0.917736152
arangodb,256000,11,1,0.953033773
arangodb,256000,11,2,0.974256538
arangodb,256000,11,3,0.954042381
arangodb,256000,11,4,0.713999048
arangodb,256000,11,5,0.714617795
arangodb,256000,11,6,0.722466639
arangodb,256000,11,7,0.716397208
arangodb,256000,11,8,0.7205972711
arangodb,256000,11,9,0.713835582
arangodb,256000,11,10,0.711376992
arangodb,256000,11,11,0.714264746
arangodb,256000,11,12,0.713347515
arangodb,256000,11,13,0.709062685
arangodb,256000,11,14,0.712601993
arangodb,256000,11,15,0.706723428
arangodb,256000,11,16,0.710366468
arangodb,256000,11,17,0.706249174
arangodb,256000,11,18,0.715386756
arangodb,256000,11,19,0.707266714
arangodb,512000,1-1,0,0.3566880609
arangodb,512000,1-1,1,0.1403817241
arangodb,512000,1-1,2,0.137852408
arangodb,512000,1-1,3,0.138314281
arangodb,512000,1-1,4,0.138112311
arangodb,512000,1-1,5,0.138064913
arangodb,512000,1-1,6,0.138114729
arangodb,512000,1-1,7,0.137738844
arangodb,512000,1-1,8,0.1380352
arangodb,512000,1-1,9,0.138009642
arangodb,512000,1-1,10,0.1383994981
arangodb,512000,1-1,11,0.138156641
arangodb,512000,1-1,12,0.137887666
arangodb,512000,1-1,13,0.1386819669
arangodb,512000,1-1,14,0.139671218
arangodb,512000,1-1,15,0.139497719
arangodb,512000,1-1,16,0.1383333619
arangodb,512000,1-1,17,0.137500008
arangodb,512000,1-1,18,0.137426496
arangodb,512000,1-1,19,0.136557751
arangodb,512000,1-2,0,1.067264624
arangodb,512000,1-2,1,0.5955465371
arangodb,512000,1-2,2,0.578305015
arangodb,512000,1-2,3,0.587236349
arangodb,512000,1-2,4,0.5879923521
arangodb,512000,1-2,5,0.5799044661
arangodb,512000,1-2,6,0.5778279071
arangodb,512000,1-2,7,0.575873054
arangodb,512000,1-2,8,0.573835409
arangodb,512000,1-2,9,0.5793405641
arangodb,512000,1-2,10,0.5781649511
arangodb,512000,1-2,11,0.5756269329
arangodb,512000,1-2,12,0.578059826
arangodb,512000,1-2,13,0.581931608
arangodb,512000,1-2,14,0.580374755
arangodb,512000,1-2,15,0.5818602891
arangodb,512000,1-2,16,0.574968341
arangodb,512000,1-2,17,0.572752771
arangodb,512000,1-2,18,0.579243395
arangodb,512000,1-2,19,0.5788290639
arangodb,512000,1-3,0,0.0008629349759
arangodb,512000,1-3,1,0.000483650947
arangodb,512000,1-3,2,0.0004317740677
arangodb,512000,1-3,3,0.0003976710141
arangodb,512000,1-3,4,0.000395276933
arangodb,512000,1-3,5,0.0004767149221
arangodb,512000,1-3,6,0.0002564209281
arangodb,512000,1-3,7,0.0002019429812
arangodb,512000,1-3,8,0.0001614789944
arangodb,512000,1-3,9,0.0001653518993
arangodb,512000,1-3,10,0.000162929995
arangodb,512000,1-3,11,0.0001956420019
arangodb,512000,1-3,12,0.0001571570756
arangodb,512000,1-3,13,0.0001589319436
arangodb,512000,1-3,14,0.0001510870643
arangodb,512000,1-3,15,0.0001563590486
arangodb,512000,1-3,16,0.0001621639822
arangodb,512000,1-3,17,0.0002114860108
arangodb,512000,1-3,18,0.0001623160206
arangodb,512000,1-3,19,0.0001563940896
arangodb,512000,1-4,0,0.596158937
arangodb,512000,1-4,1,0.575779647
arangodb,512000,1-4,2,0.5738945639
arangodb,512000,1-4,3,0.587458252
arangodb,512000,1-4,4,0.575550472
arangodb,512000,1-4,5,0.5738145061
arangodb,512000,1-4,6,0.5755169829
arangodb,512000,1-4,7,0.57455387
arangodb,512000,1-4,8,0.575143175
arangodb,512000,1-4,9,0.574633601
arangodb,512000,1-4,10,0.564122455
arangodb,512000,1-4,11,0.4340229741
arangodb,512000,1-4,12,0.4324983869
arangodb,512000,1-4,13,0.432461748
arangodb,512000,1-4,14,0.435584696
arangodb,512000,1-4,15,0.4354376331
arangodb,512000,1-4,16,0.436568561
arangodb,512000,1-4,17,0.4333237089
arangodb,512000,1-4,18,0.4340050251
arangodb,512000,1-4,19,0.434637286
arangodb,512000,2-1,0,0.66563789
arangodb,512000,2-1,1,0.4406859659
arangodb,512000,2-1,2,0.514107746
arangodb,512000,2-1,3,0.590697938
arangodb,512000,2-1,4,0.591987151
arangodb,512000,2-1,5,0.60965102
arangodb,512000,2-1,6,0.59783512
arangodb,512000,2-1,7,0.575583056
arangodb,512000,2-1,8,0.522968567
arangodb,512000,2-1,9,0.441937001
arangodb,512000,2-1,10,0.585276683
arangodb,512000,2-1,11,0.571672146
arangodb,512000,2-1,12,0.5702547811
arangodb,512000,2-1,13,0.499498675
arangodb,512000,2-1,14,0.44092987
arangodb,512000,2-1,15,0.4389674431
arangodb,512000,2-1,16,0.442270577
arangodb,512000,2-1,17,0.440338279
arangodb,512000,2-1,18,0.439832353
arangodb,512000,2-1,19,0.442328042
arangodb,512000,2-2,0,0.569486846
arangodb,512000,2-2,1,0.573036004
arangodb,512000,2-2,2,0.567629714
arangodb,512000,2-2,3,0.756150985
arangodb,512000,2-2,4,0.7572321141
arangodb,512000,2-2,5,0.748676348
arangodb,512000,2-2,6,0.7467631079
arangodb,512000,2-2,7,0.567684642
arangodb,512000,2-2,8,0.5637399689
arangodb,512000,2-2,9,0.564627638
arangodb,512000,2-2,10,0.5635941389
arangodb,512000,2-2,11,0.563681987
arangodb,512000,2-2,12,0.563659683
arangodb,512000,2-2,13,0.567670087
arangodb,512000,2-2,14,0.565250185
arangodb,512000,2-2,15,0.5652256421
arangodb,512000,2-2,16,0.565913509
arangodb,512000,2-2,17,0.5689022399
arangodb,512000,2-2,18,0.565609425
arangodb,512000,2-2,19,0.567865501
arangodb,512000,3-1,-1,-1
arangodb,512000,3-2,0,52.43715225
arangodb,512000,3-2,1,33.70290682
arangodb,512000,3-2,2,32.81000306
arangodb,512000,3-2,3,31.41495997
arangodb,512000,3-2,4,32.64744627
arangodb,512000,3-2,5,32.76799205
arangodb,512000,3-2,6,35.94943127
arangodb,512000,3-2,7,31.95270109
arangodb,512000,3-2,8,31.18840229
arangodb,512000,3-2,9,31.65267279
arangodb,512000,3-2,10,31.27867895
arangodb,512000,3-2,11,32.16918379
arangodb,512000,3-2,12,31.65312837
arangodb,512000,3-2,13,33.50795849
arangodb,512000,3-2,14,32.17565764
arangodb,512000,3-2,15,33.91132571
arangodb,512000,3-2,16,32.99444796
arangodb,512000,3-2,17,33.07564772
arangodb,512000,3-2,18,34.49170232
arangodb,512000,3-2,19,34.47431067
arangodb,512000,3-3,0,95.80465376
arangodb,512000,3-3,1,54.45309462
arangodb,512000,3-3,2,53.36093766
arangodb,512000,3-3,3,54.94412285
arangodb,512000,3-3,4,53.76355201
arangodb,512000,3-3,5,53.28061968
arangodb,512000,3-3,6,52.74060099
arangodb,512000,3-3,7,52.67062419
arangodb,512000,3-3,8,53.4074676
arangodb,512000,3-3,9,53.05924431
arangodb,512000,3-3,10,52.33955247
arangodb,512000,3-3,11,53.2404218
arangodb,512000,3-3,12,52.56812886
arangodb,512000,3-3,13,52.22623392
arangodb,512000,3-3,14,52.46765197
arangodb,512000,3-3,15,53.27613256
arangodb,512000,3-3,16,52.01492537
arangodb,512000,3-3,17,53.77550275
arangodb,512000,3-3,18,53.09899399
arangodb,512000,3-3,19,52.27268216
arangodb,512000,3-4,0,42.04716444
arangodb,512000,3-4,1,35.25334418
arangodb,512000,3-4,2,33.83991506
arangodb,512000,3-4,3,33.4822362
arangodb,512000,3-4,4,33.02269885
arangodb,512000,3-4,5,32.48856505
arangodb,512000,3-4,6,33.83016707
arangodb,512000,3-4,7,34.52947218
arangodb,512000,3-4,8,32.40435548
arangodb,512000,3-4,9,32.47058006
